Product ID,Order ID,Order Date,Product name,Order Priority,Order Quantity,Unit Price,Discount,Shipping Price,Total,Total After Discount,Box Size,Shipping Cost,Box Cost,Delivery Date,Product Category,Product Base Margin %,Customer Id,Customer Name,Region,Customer Segment,Revenue,Source,YearMonth
PFS127089,217153,2017-11-11,Google Women's Fleece Hoodie,High,19,15.77,0.07,5.0,299.61,299.61,Small Box,3.5,0.56,2017-11-14,Apparel,84.12,100922654,Jonathan Doherty,Prarie,Consumer,247.97,Facebook Ads,2017-11
PFS127081,217154,2017-04-24,Google Women's Performance Golf Polo Blue,Medium,11,16.34,0.0,5.25,179.75,179.75,Large Box,3.68,1.48,2017-04-30,Apparel,61.16,100922655,Frank Gastineau,Prarie,Home Office,104.78,Referral,2017-04
PFS127072,217155,2017-12-31,Google Large Standard Journal Navy,Low,3,16.65,0.09,2.5,49.96,49.96,Small Box,1.75,0.56,2018-01-08,Office,68.26,100922656,Janet Lee,Prarie,Small Business,31.79,Other,2017-12
PFS127087,217156,2017-07-09,Google Infant Short Sleeve Tee White,Low,19,32.67,0.04,3.5,620.67,620.67,Medium Box,2.45,1.18,2017-07-17,Apparel,84.12,100922657,Maxwell Schwartz,Prarie,Consumer,518.48,Other,2017-07
PFS127097,217157,2017-07-20,Google Infant Short Sleeve Tee Red,Same Day,5,19.67,0.09,11.25,98.34,98.34,Jumbo Drum,7.88,5.42,2017-07-21,Apparel,76.08,100922658,Liz Carlisle,Prarie,Consumer,61.52,Google Organic,2017-07
PFS127119,217158,2017-09-29,Android Infant Short Sleeve Tee Pewter,Low,21,41.5,0.1,4.5,871.51,871.51,Small Box,3.15,0.56,2017-10-07,Apparel,72.68,100922659,Kelly Collister,Prarie,Consumer,629.7,Google Organic,2017-09
PFS127121,217159,2017-07-28,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Medium,2,47.5,0.0,3.0,95.0,95.0,Small Box,2.1,0.56,2017-08-03,Apparel,94.0,100922660,Dennis Pardue,Prarie,Consumer,86.64,Google Ads,2017-07
PFS127092,217160,2017-08-13,Google Men's 100% Cotton Short Sleeve Hero Tee Black,High,3,18.41,0.07,3.0,55.22,55.22,Large Box,2.1,1.48,2017-08-16,Apparel,92.16,100922661,John Huston,Prarie,Consumer,47.31,Google Ads,2017-08
PFS127057,217161,2017-09-23,Google Youth Short Sleeve Tee Red,Critical,19,19.75,0.04,9.0,375.19,375.19,Small Box,6.3,0.56,2017-09-25,Apparel,68.68,100922662,MaryBeth Skach,Prarie,Consumer,250.82,Referral,2017-09
PFS127060,217162,2017-07-02,Google Women's Short Sleeve Hero Tee Heather,Very Low,7,19.75,0.05,2.67,138.23,138.23,Small Box,1.87,0.56,2017-07-12,Apparel,59.06,100922663,Craig Carreira,Prarie,Consumer,79.21,Referral,2017-07
PFS127090,217163,2017-06-15,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Same Day,16,19.88,0.02,15.75,318.03,318.03,Large Box,11.03,1.48,2017-06-16,Apparel,76.08,100922664,Paul Stevenson,Prarie,Consumer,229.45,Google Ads,2017-06
PFS127091,217164,2017-02-07,Google Men's Airflow 1/4 Zip Pullover Lapis,Low,5,20.48,0.08,4.5,102.38,102.38,Small Box,3.15,0.56,2017-02-15,Apparel,84.12,100922665,Luke Schmidt,Prarie,Consumer,82.41,Google Ads,2017-02
PFS127108,217165,2017-12-19,Google Men's Lightweight Microfleece Jacket Black,Medium,9,20.48,0.08,5.25,184.28,184.28,Wrap Bag,3.68,0.34,2017-12-25,Women's-T-Shirts,84.12,100922666,Kelly Andreada,Prarie,Small Business,151.0,TikTok Ads,2017-12
PFS127041,217166,2017-08-08,Android BTTF Cosmos Graphic Tee,High,10,20.79,0.01,6.0,207.87,207.87,Small Box,4.2,0.56,2017-08-11,Apparel,64.96,100922667,Tracy Hopkins,Prarie,Consumer,130.27,Instagram Ads,2017-08
PFS127052,217167,2017-03-09,Android BTTF Moonshot Graphic Tee,Critical,19,20.79,0.01,9.0,394.95,394.95,Large Box,6.3,1.48,2017-03-11,Apparel,42.0,100922668,Craig Leslie,Prarie,Small Business,158.1,Facebook Ads,2017-03
PFS127073,217168,2017-02-05,Android Men's Outerstellar Short Sleeve Tee Black,Very Low,10,20.79,0.09,2.0,207.87,207.87,Jumbo Drum,1.4,5.42,2017-02-15,Apparel,62.44,100922669,Michael Grace,Prarie,Home Office,122.98,Instagram Ads,2017-02
PFS127098,217169,2017-02-18,Google Snapback Black Cap,Same Day,8,20.79,0.01,15.75,166.3,166.3,Small Box,11.03,0.56,2017-02-19,Headgear,73.32,100922670,Saphhira Shifley,Prarie,Consumer,110.34,Google Ads,2017-02
PFS127114,217170,2017-09-19,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Medium,5,21.94,0.0,5.25,109.72,109.72,Small Box,3.68,0.56,2017-09-25,Apparel,84.12,100922671,Laurel Beltran,Prarie,Consumer,88.06,Facebook Ads,2017-09
PFS127120,217171,2017-10-23,Google Men's Quilted Insulated Vest Battleship Grey,Medium,15,21.94,0.07,5.25,329.16,329.16,Small Box,3.68,0.56,2017-10-29,Apparel,69.66,100922672,Tracy Blumstein,Prarie,Consumer,225.06,Google Organic,2017-10
PFS127046,217172,2017-03-13,Waze Pack of 9 Decal Set,Medium,16,22.09,0.1,3.75,353.39,353.39,Jumbo Box,2.63,2.96,2017-03-19,Accessories,68.68,100922673,Larry Blacks,Prarie,Consumer,237.12,Google Ads,2017-03
PFS127023,217173,2017-12-27,Switch Tone Color Crayon Pen,Very Low,20,2.52,0.08,1.33,50.44,50.44,Jumbo Drum,0.93,5.42,2018-01-06,Office,74.44,100922674,Richard Bierner,Prarie,Consumer,31.2,Google Ads,2017-12
PFS127031,217174,2017-09-22,Ballpoint LED Light Pen,Very Low,21,2.89,0.04,2.0,60.61,60.61,Small Box,1.4,0.56,2017-10-02,Office,62.06,100922675,Tiffany House,Prarie,Consumer,35.65,Google Organic,2017-09
PFS127032,217175,2017-03-14,Android Small Removable Sticker Sheet,Critical,16,3.12,0.08,7.5,49.92,49.92,Jumbo Drum,5.25,5.42,2017-03-16,Accessories,61.16,100922676,Roy Collins,Prarie,Home Office,19.87,Other,2017-03
PFS127035,217176,2017-03-11,Google Doodle Decal,High,14,3.12,0.02,7.0,43.68,43.68,Small Box,4.9,0.56,2017-03-14,Office,38.04,100922677,Toby Swindell,Prarie,Corporate,11.15,Other,2017-03
PFS127033,217177,2017-12-27,Android Large Removable Sticker Sheet,Medium,17,3.17,0.1,3.75,53.92,53.92,Jumbo Drum,2.63,5.42,2018-01-02,Accessories,60.86,100922678,Christina Anderson,Prarie,Corporate,24.78,Other,2017-12
PFS127024,217178,2017-09-08,Google 22 oz Water Bottle,Low,12,3.41,0.06,3.5,40.87,40.87,Small Box,2.45,0.56,2017-09-16,Drinkware,72.68,100922679,Robert Dilbeck,Prarie,Consumer,26.69,Facebook Ads,2017-09
PFS127016,217179,2017-02-07,Google Laptop and Cell Phone Stickers,Low,16,3.6,0.0,2.5,57.62,57.62,Small Box,1.75,0.56,2017-02-15,Office,34.34,100922680,Randy Ferguson,Prarie,Consumer,17.47,Google Organic,2017-02
PFS127022,217180,2017-12-21,Four Color Retractable Pen,Same Day,14,3.77,0.09,20.25,52.78,52.78,Small Box,14.18,0.56,2017-12-22,Office,84.12,100922681,Arianne Irving,Prarie,Home Office,29.66,Other,2017-12
PFS127070,217181,2017-02-18,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Low,21,35.9,0.03,3.5,753.94,753.94,Medium Box,2.45,1.18,2017-02-26,Apparel,68.68,100922682,Andy Gerbode,Prarie,Small Business,514.18,Google Ads,2017-02
PFS127037,217182,2017-04-29,Google Women's Tee Grey,Medium,11,26.71,0.08,2.25,293.79,293.79,Wrap Bag,1.58,0.34,2017-05-05,Apparel,74.44,100922683,Amy Hunt,Prarie,Consumer,216.78,Google Organic,2017-04
PFS127063,217183,2017-01-29,Google Men's Vintage Tank,High,3,36.83,0.08,9.0,110.48,110.48,Small Box,6.3,0.56,2017-02-01,Apparel,42.06,100922684,Trudy Brown,Prarie,Consumer,39.6,Other,2017-01
PFS127040,217184,2017-03-19,Google Stylus Pen w/ LED Light,Critical,2,46.93,0.06,12.0,93.86,93.86,Medium Box,8.4,1.18,2017-03-21,Office,67.28,100922685,Brian Dahlen,Prarie,Small Business,53.57,Facebook Ads,2017-03
PFS127053,217185,2017-02-14,Google Metallic Notebook Set,Very Low,8,56.93,0.01,2.33,455.43,455.43,Small Box,1.63,0.56,2017-02-24,Office,30.58,100922686,Beth Fritzler,Prarie,Consumer,137.08,TikTok Ads,2017-02
PFS127105,217186,2017-12-26,Google Women's Short Sleeve Performance Tee Pewter,Same Day,11,37.15,0.05,9.0,408.65,408.65,Small Box,6.3,0.56,2017-12-27,Apparel,67.28,100922687,Brosina Hoffman,Prarie,Corporate,268.08,Other,2017-12
PFS127095,217187,2017-10-04,Waze Mobile Phone Vent Mount,Low,12,27.72,0.08,3.5,332.66,332.66,Small Pack,2.45,0.38,2017-10-12,Waze,84.12,100922688,Phillina Ober,Atlantic,Home Office,277.01,Facebook Ads,2017-10
PFS127086,217188,2017-05-07,YouTube Men's Vintage Henley,Medium,15,18.63,0.1,3.0,279.48,279.48,Small Box,2.1,0.56,2017-05-13,Apparel,68.5,100922689,Jim Epp,Atlantic,Consumer,188.78,Other,2017-05
PFS127013,217189,2017-01-26,Waze Dress Socks,High,8,21.1,0.01,6.0,168.82,168.82,Wrap Bag,4.2,0.34,2017-01-29,Waze,36.66,100922690,James Galang,Atlantic,Consumer,57.35,Facebook Ads,2017-01
PFS127044,217190,2017-07-05,Google Twill Cap,Critical,9,22.12,0.03,10.5,199.05,199.05,Small Box,7.35,0.56,2017-07-07,Apparel,72.68,100922691,Lynn Smith,Atlantic,Consumer,136.76,Referral,2017-07
PFS127009,217191,2017-07-13,"7"" Dog Frisbee",Very Low,3,40.95,0.01,2.33,122.85,122.85,Jumbo Drum,1.63,5.42,2017-07-23,Pet,42.06,100922692,Christine Abelman,Atlantic,Consumer,44.62,TikTok Ads,2017-07
PFS127010,217192,2017-02-01,Google Infant Short Sleeve Tee Green,Same Day,4,23.7,0.02,9.0,94.81,94.81,Small Box,6.3,0.56,2017-02-02,Infant,38.04,100922693,Pauline Johnson,Atlantic,Home Office,29.2,Other,2017-02
PFS127011,217193,2017-10-11,BLM Sweatshirt,Medium,5,24.3,0.04,4.5,121.5,121.5,Small Box,3.15,0.56,2017-10-17,Apparel,37.22,100922694,Georgia Rosenberg,Atlantic,Small Business,41.51,Facebook Ads,2017-10
PFS127025,217194,2017-12-01,Google Baby Essentials Set,Medium,8,15.6,0.03,3.75,124.8,124.8,Medium Box,2.63,1.18,2017-12-07,Infant,69.66,100922695,Allen Armold,Atlantic,Consumer,83.13,Other,2017-12
PFS127026,217195,2017-09-02,Google 17oz Stainless Steel Sport Bottle,Medium,2,15.77,0.1,5.25,31.54,31.54,Small Pack,3.68,0.38,2017-09-08,Water Bottles,68.5,100922696,Katherine Hughes,Atlantic,Consumer,17.55,Referral,2017-09
PFS127038,217196,2017-03-21,Google Women's Short Sleeve Hero Tee Black,Very Low,7,16.34,0.01,1.67,114.39,114.39,Small Box,1.17,0.56,2017-03-31,Women's-T-Shirts,73.32,100922697,Brendan Sweed,Atlantic,Consumer,82.14,Google Ads,2017-03
PFS127047,217197,2017-11-04,Waze Mood Ninja Window Decal,Very Low,1,16.65,0.0,2.33,16.65,16.65,Small Box,1.63,0.56,2017-11-14,Stickers,68.5,100922698,Dario Medina,Yukon,Consumer,9.21,Facebook Ads,2017-11
PFS127055,217198,2017-12-23,Android Women's Long Sleeve Blended Cardigan Grey,Critical,3,19.67,0.08,7.5,59.0,59.0,Large Box,5.25,1.48,2017-12-25,Women's-Outerwear,73.32,100922699,Cindy Chapman,Yukon,Consumer,36.53,Google Ads,2017-12
PFS127056,217199,2017-07-16,Android Women's Short Sleeve Hero Tee Black,High,9,17.67,0.06,9.0,159.0,159.0,Small Box,6.3,0.56,2017-07-19,Women's-T-Shirts,73.32,100922700,Benjamin Farhat,Yukon,Consumer,109.72,Referral,2017-07
PFS127058,217200,2017-07-21,Google Women's Performance Full Zip Jacket Black,Medium,12,41.5,0.03,3.0,498.01,498.01,Small Box,2.1,0.56,2017-07-27,Women's-Outerwear,68.26,100922701,Dianna Vittorini,Yukon,Consumer,337.28,Google Organic,2017-07
PFS127065,217201,2017-03-31,Waze Women's Typography Short Sleeve Tee,Low,5,47.5,0.01,1.5,237.5,237.5,Wrap Bag,1.05,0.34,2017-04-08,Apparel,37.22,100922702,Cindy Stewart,Yukon,Consumer,87.01,Google Organic,2017-03
PFS127069,217202,2017-11-29,Google Women's Recycled Fabric Tee,Low,4,18.41,0.0,3.0,73.63,73.63,Medium Box,2.1,1.18,2017-12-07,Women's-T-Shirts,72.68,100922703,Rob Williams,Yukon,Consumer,50.24,Facebook Ads,2017-11
PFS127074,217203,2017-05-07,Google Men's Vintage Badge Tee White,Same Day,3,19.75,0.1,18.0,59.24,59.24,Small Pack,12.6,0.38,2017-05-08,Men's-Performance Wear,62.28,100922704,Anna Chung,Yukon,Small Business,23.92,Other,2017-05
PFS127075,217204,2017-03-01,Waze Mood Happy Window Decal,Low,2,19.75,0.0,3.5,39.49,39.49,Small Box,2.45,0.56,2017-03-09,Accessories,62.06,100922705,Ricardo Block,Yukon,Consumer,21.5,TikTok Ads,2017-03
PFS127076,217205,2017-05-12,Waze Mood Original Window Decal,Medium,2,19.88,0.02,6.75,39.75,39.75,Wrap Bag,4.73,0.34,2017-05-18,Stickers,61.16,100922706,Trudy Bell,Yukon,Small Business,19.25,Other,2017-05
PFS127009,217206,2017-09-03,"7"" Dog Frisbee",High,9,40.95,0.09,7.0,368.55,368.55,Jumbo Drum,4.9,5.42,2017-09-06,Pet,42.06,100922707,Rob Lucas,Yukon,Home Office,144.7,Facebook Ads,2017-09
PFS127010,217207,2017-11-18,Google Infant Short Sleeve Tee Green,Critical,1,23.7,0.09,6.0,23.7,23.7,Small Box,4.2,0.56,2017-11-20,Infant,38.04,100922708,Adam Hart,Yukon,Consumer,4.25,TikTok Ads,2017-11
PFS127011,217208,2017-05-14,BLM Sweatshirt,Very Low,4,24.3,0.06,2.0,97.2,97.2,Small Box,1.4,0.56,2017-05-24,Apparel,37.22,100922709,Roland Fjeld,Yukon,Consumer,34.22,Google Organic,2017-05
PFS127025,217209,2017-08-06,Google Baby Essentials Set,Same Day,7,15.6,0.06,11.25,109.2,109.2,Medium Box,7.88,1.18,2017-08-07,Infant,69.66,100922710,Denny Ordway,Yukon,Consumer,67.02,Referral,2017-08
PFS127026,217210,2017-10-06,Google 17oz Stainless Steel Sport Bottle,Low,8,15.77,0.01,3.5,126.15,126.15,Small Pack,2.45,0.38,2017-10-14,Water Bottles,68.5,100922711,Charles Crestani,Yukon,Consumer,83.59,Facebook Ads,2017-10
PFS127038,217211,2017-01-05,Google Women's Short Sleeve Hero Tee Black,Medium,5,16.34,0.09,3.75,81.71,81.71,Small Box,2.63,0.56,2017-01-11,Women's-T-Shirts,73.32,100922712,Bryan Spruell,Yukon,Consumer,56.72,Facebook Ads,2017-01
PFS127047,217212,2017-12-23,Waze Mood Ninja Window Decal,High,2,16.65,0.1,7.0,33.31,33.31,Small Box,4.9,0.56,2017-12-26,Stickers,68.5,100922713,Thomas Thornton,Yukon,Consumer,17.35,Google Ads,2017-12
PFS127055,217213,2017-10-12,Android Women's Long Sleeve Blended Cardigan Grey,Critical,3,19.67,0.0,7.5,59.0,59.0,Large Box,5.25,1.48,2017-10-14,Women's-Outerwear,73.32,100922714,Tamara Willingham,Yukon,Home Office,36.53,Facebook Ads,2017-10
PFS127056,217214,2017-11-18,Android Women's Short Sleeve Hero Tee Black,Very Low,9,17.67,0.02,3.0,159.0,159.0,Small Box,2.1,0.56,2017-11-28,Women's-T-Shirts,73.32,100922715,Anne McFarland,Yukon,Corporate,113.92,Google Ads,2017-11
PFS127058,217215,2017-01-28,Google Women's Performance Full Zip Jacket Black,Same Day,11,41.5,0.07,9.0,456.51,456.51,Small Box,6.3,0.56,2017-01-29,Women's-Outerwear,68.26,100922716,Dean Katz,Yukon,Corporate,304.75,Other,2017-01
PFS127065,217216,2017-04-28,Waze Women's Typography Short Sleeve Tee,Medium,19,47.5,0.05,2.25,902.51,902.51,Wrap Bag,1.58,0.34,2017-05-04,Apparel,37.22,100922717,Barry Pond,Yukon,Consumer,334.0,Facebook Ads,2017-04
PFS127069,217217,2017-06-21,Google Women's Recycled Fabric Tee,Medium,6,18.41,0.08,4.5,110.45,110.45,Medium Box,3.15,1.18,2017-06-27,Women's-T-Shirts,72.68,100922718,Jeremy Pistek,Yukon,Consumer,75.95,Facebook Ads,2017-06
PFS127074,217218,2017-01-23,Google Men's Vintage Badge Tee White,Medium,9,19.75,0.07,6.0,177.72,177.72,Small Pack,4.2,0.38,2017-01-29,Men's-Performance Wear,62.28,100922719,Cyra Reiten,Yukon,Home Office,106.11,Other,2017-01
PFS127075,217219,2017-05-28,Waze Mood Happy Window Decal,Very Low,8,19.75,0.01,2.33,157.98,157.98,Small Box,1.63,0.56,2017-06-07,Accessories,62.06,100922720,Victoria Pisteka,Yukon,Small Business,95.84,Google Ads,2017-05
PFS127076,217220,2017-05-20,Waze Mood Original Window Decal,Very Low,7,19.88,0.03,3.0,139.14,139.14,Wrap Bag,2.1,0.34,2017-05-30,Stickers,61.16,100922721,Dave Kipp,Yukon,Consumer,82.66,Other,2017-05
PFS127077,217221,2017-05-05,YouTube Men's Short Sleeve Hero Tee White,Critical,4,20.48,0.07,10.5,81.9,81.9,Small Box,7.35,0.56,2017-05-07,Men's-T-Shirts,84.12,100922722,David Bremer,Yukon,Consumer,60.98,Referral,2017-05
PFS127080,217222,2017-03-02,Android Women's Short Sleeve Badge Tee Dark Heather,High,5,20.48,0.03,6.0,102.38,102.38,Jumbo Box,4.2,2.96,2017-03-05,Women's-T-Shirts,62.06,100922723,Jill Matthias,Yukon,Small Business,56.37,Other,2017-03
PFS127082,217223,2017-04-16,Google Women's Scoop Neck Tee Black,Medium,1,20.79,0.04,4.5,20.79,20.79,Large Box,3.15,1.48,2017-04-22,Women's-T-Shirts,73.32,100922724,Tim Taslimi,Yukon,Consumer,10.61,Facebook Ads,2017-04
PFS127088,217224,2017-02-14,Google Men's Short Sleeve Performance Badge Tee Pewter,Low,2,20.79,0.01,3.0,41.57,41.57,Small Box,2.1,0.56,2017-02-22,Men's-Performance Wear,80.0,100922725,Juliana Krohn,Yukon,Corporate,30.6,Google Ads,2017-02
PFS127094,217225,2017-11-30,YouTube Women's Fleece Hoodie Black,Low,3,20.79,0.01,3.5,62.36,62.36,Small Box,2.45,0.56,2017-12-08,Women's-T-Shirts,87.0,100922726,Duane Noonan,Yukon,Home Office,51.24,TikTok Ads,2017-11
PFS127100,217226,2017-04-29,Google Men's Short Sleeve Hero Tee Charcoal,Same Day,6,20.79,0.1,15.75,124.72,124.72,Small Box,11.03,0.56,2017-04-30,Men's-Performance Wear,72.68,100922727,Paul Van Hugh,Yukon,Consumer,79.06,Google Organic,2017-04
PFS127101,217227,2017-03-13,Google Toddler Short Sleeve Tee Red,Low,14,21.94,0.05,3.5,307.22,307.22,Wrap Bag,2.45,0.34,2017-03-21,Kid's-Toddler,69.66,100922728,Tom Ashbrook,Yukon,Consumer,211.22,Other,2017-03
PFS127102,217228,2017-01-13,Google Vintage Henley Grey/Black,Medium,17,21.94,0.02,3.75,373.05,373.05,Small Box,2.63,0.56,2017-01-19,Men's-T-Shirts,68.68,100922729,Maris LaWare,Yukon,Consumer,253.02,Referral,2017-01
PFS127104,217229,2017-01-23,Android Men's  Zip Hoodie,High,19,22.09,0.06,7.0,419.65,419.65,Small Pack,4.9,0.38,2017-01-26,Android,68.26,100922730,Mick Brown,Yukon,Consumer,281.18,Referral,2017-01
PFS127106,217230,2017-10-11,Google Women's Vintage Hero Tee Platinum,Critical,18,22.75,0.06,4.5,409.5,409.5,Wrap Bag,3.15,0.34,2017-10-13,Women's-T-Shirts,84.12,100922731,Chris McAfee,Yukon,Home Office,340.98,Facebook Ads,2017-10
PFS127109,217231,2017-11-03,Google Snapback Navy Cap,Very Low,22,35.08,0.02,3.0,771.77,771.77,Wrap Bag,2.1,0.34,2017-11-13,Headgear,76.08,100922732,Pete Kriz,Yukon,Small Business,584.73,TikTok Ads,2017-11
PFS127111,217232,2017-08-21,Google Women's Lightweight Microfleece Jacket,Same Day,11,35.1,0.03,18.0,386.1,386.1,Jumbo Drum,12.6,5.42,2017-08-22,Women's-Outerwear,92.16,100922733,Rick Huthwaite,West,Consumer,337.81,Other,2017-08
PFS127112,217233,2017-10-04,Google Women's Yoga Jacket Black,Low,9,37.03,0.05,3.5,333.27,333.27,Small Box,2.45,0.56,2017-10-12,Women's-Outerwear,84.12,100922734,Carol Darley,West,Consumer,277.34,Instagram Ads,2017-10
PFS127113,217234,2017-12-10,Google Women's Short Sleeve Hero Tee Sky Blue,Medium,2,37.03,0.09,3.0,74.06,74.06,Wrap Bag,2.1,0.34,2017-12-16,Women's-Outerwear,87.0,100922735,Fred Harton,West,Consumer,62.0,Google Organic,2017-12
PFS127116,217235,2017-06-25,Google Men's Softshell Jacket Black/Grey,High,1,38.61,0.02,7.0,38.61,38.61,Small Pack,4.9,0.38,2017-06-28,Men's-T-Shirts,74.44,100922736,Andrew Allen,West,Consumer,23.47,Facebook Ads,2017-06
PFS127049,217236,2017-01-29,YouTube Custom Decals,Critical,1,0.53,0.05,6.0,0.53,0.53,Small Box,4.2,0.56,2017-01-31,Office,94.79,100922737,Art Miller,West,Consumer,-4.26,Google Ads,2017-01
PFS127036,217237,2017-08-08,Maze Pen,Very Low,1,1.03,0.0,2.0,1.03,1.03,Small Box,1.4,0.56,2017-08-18,Office,76.08,100922738,Lauren Leatherbury,West,Consumer,-1.18,Other,2017-08
PFS127071,217238,2017-02-08,Keyboard DOT Sticker,Same Day,2,1.78,0.07,15.75,3.56,3.56,Wrap Bag,11.03,0.34,2017-02-09,Office,68.5,100922739,Greg Matthias,West,Consumer,-8.92,TikTok Ads,2017-02
PFS127021,217239,2017-07-12,8 pc Android Sticker Sheet,Medium,5,2.22,0.01,5.25,11.12,11.12,Small Pack,3.68,0.38,2017-07-18,Office,66.0,100922740,Anthony Rawles,West,Consumer,3.29,TikTok Ads,2017-07
PFS127023,217240,2017-10-14,Switch Tone Color Crayon Pen,Medium,5,2.52,0.02,3.0,12.61,12.61,Jumbo Drum,2.1,5.42,2017-10-20,Office,74.44,100922741,Barry Blumstein,West,Consumer,1.87,Google Organic,2017-10
PFS127031,217241,2017-11-24,Ballpoint LED Light Pen,Medium,4,2.89,0.05,4.5,11.54,11.54,Small Box,3.15,0.56,2017-11-30,Office,62.06,100922742,Roger Barcio,West,Small Business,3.45,Other,2017-11
PFS127032,217242,2017-06-08,Android Small Removable Sticker Sheet,Very Low,8,3.12,0.09,1.67,24.96,24.96,Jumbo Drum,1.17,5.42,2017-06-18,Accessories,61.16,100922743,Sung Pak,West,Consumer,8.68,Facebook Ads,2017-06
PFS127035,217243,2017-11-06,Google Doodle Decal,Very Low,9,3.12,0.07,2.33,28.08,28.08,Small Box,1.63,0.56,2017-11-16,Office,38.04,100922744,Tim Brockman,West,Small Business,8.49,TikTok Ads,2017-11
PFS127033,217244,2017-11-25,Android Large Removable Sticker Sheet,Critical,8,3.17,0.1,7.5,25.38,25.38,Jumbo Drum,5.25,5.42,2017-11-27,Accessories,60.86,100922745,Resi Polking,West,Home Office,4.78,TikTok Ads,2017-11
PFS127024,217245,2017-03-06,Google 22 oz Water Bottle,High,5,3.41,0.06,7.0,17.03,17.03,Small Box,4.9,0.56,2017-03-09,Drinkware,72.68,100922746,Roger Demir,West,Consumer,6.91,Google Ads,2017-03
PFS127016,217246,2017-07-24,Google Laptop and Cell Phone Stickers,Medium,21,3.6,0.09,3.75,75.62,75.62,Small Box,2.63,0.56,2017-07-30,Office,34.34,100922747,Tamara Manning,West,Consumer,22.78,Referral,2017-07
PFS127022,217247,2017-07-15,Four Color Retractable Pen,Low,8,3.77,0.01,4.5,30.16,30.16,Small Box,3.15,0.56,2017-07-23,Office,84.12,100922748,Shaun Chance,West,Consumer,21.66,Google Ads,2017-07
PFS127030,217248,2017-03-27,Waze Baby on Board Window Decal,Low,5,3.89,0.05,2.0,19.44,19.44,Small Box,1.4,0.56,2017-04-04,Waze,62.44,100922749,Sharelle Roach,West,Consumer,10.17,Google Organic,2017-03
PFS127067,217249,2017-05-31,Google Sunglasses,Same Day,9,4.11,0.0,6.75,36.97,36.97,Large Box,4.73,1.48,2017-06-01,Lifestyle,84.12,100922750,Ken Dana,West,Consumer,24.9,TikTok Ads,2017-05
PFS127046,217250,2017-06-16,Waze Pack of 9 Decal Set,Low,11,22.09,0.09,2.5,242.96,242.96,Jumbo Box,1.75,2.96,2017-06-24,Accessories,68.68,100922751,Laurel Workman,West,Consumer,162.15,Referral,2017-06
PFS127115,217251,2017-02-14,Google Men's Quilted Insulated Vest Black,Medium,4,22.75,0.06,5.25,91.0,91.0,Large Box,3.68,1.48,2017-02-20,Apparel,76.08,100922752,Lisa Ryan,West,Home Office,64.08,Facebook Ads,2017-02
PFS127083,217252,2017-03-03,Google Men's Bayside Graphic Tee,High,3,23.39,0.0,3.0,70.16,70.16,Small Box,2.1,0.56,2017-03-06,Apparel,72.68,100922753,Chloris Kastensmidt,West,Corporate,48.33,Other,2017-03
PFS127068,217253,2017-10-04,Google Men's Performance Polo Grey/Black,Critical,2,35.1,0.06,13.5,70.2,70.2,Wrap Bag,9.45,0.34,2017-10-06,Apparel,73.32,100922754,Lisa Hazard,West,Corporate,41.68,Facebook Ads,2017-10
PFS127096,217254,2017-07-01,Waze Men's Short Sleeve Tee,Very Low,7,37.03,0.06,2.67,259.21,259.21,Small Box,1.87,0.56,2017-07-11,Waze,74.44,100922755,Mitch Gastineau,West,Consumer,190.53,TikTok Ads,2017-07
PFS127127,217255,2017-06-07,Waze Women's Short Sleeve Tee,Same Day,1,37.03,0.03,15.75,37.03,37.03,Jumbo Box,11.03,2.96,2017-06-08,Waze,54.0,100922756,Katharine Harms,West,Consumer,6.01,Google Organic,2017-06
PFS127122,217256,2017-12-02,Google Women's Convertible Vest-Jacket Sea Foam Green,Low,11,38.61,0.09,2.0,424.71,424.71,Small Box,1.4,0.56,2017-12-10,Apparel,91.0,100922757,Matthew Grinstein,West,Home Office,384.52,Other,2017-12
PFS127079,217257,2017-11-16,Google Youth Baseball Raglan Heather/Black,Medium,22,38.98,0.06,5.25,857.57,857.57,Wrap Bag,3.68,0.34,2017-11-22,Apparel,62.28,100922758,Maria Etezadi,West,Small Business,530.08,Google Organic,2017-11
